Reference number,Economic city,District Name,Last activity date in years,Quarter,Land use,Contract value, Property area 
32018004021893,King Abdullah Economic City,Hareer,2019,1,Residential," 532,888 ", 127.09 
32018004021890,King Abdullah Economic City,Hareer,2019,1,Residential," 500,888 ", 127.09 
32018004021885,King Abdullah Economic City,Hareer,2019,1,Residential," 523,888 ", 127.09 
32018004021868,King Abdullah Economic City,Hareer,2019,1,Residential," 565,179 ", 127.09 
32018004021859,King Abdullah Economic City,Hareer,2018,4,Residential," 565,179 ", 127.09 
32018004021854,King Abdullah Economic City,Hareer,2019,1,Residential," 481,888 ", 127.09 
32018004021842,King Abdullah Economic City,Hareer,2019,2,Residential," 409,888 ", 96.14 
32018004021830,King Abdullah Economic City,Hareer,2019,1,Residential," 427,888 ", 96.14 
32018004021825,King Abdullah Economic City,Hareer,2019,4,Residential," 444,888 ", 96.14 
32018004021820,King Abdullah Economic City,Murooj,2019,1,Residential," 590,888 ", 98.42 
32018004021817,King Abdullah Economic City,Hareer,2020,4,Residential," 311,419 ", 62.14 
32018004021789,King Abdullah Economic City,Hareer,2020,4,Residential," 311,419 ", 62.14 
32018004021788,King Abdullah Economic City,Murooj,2019,1,Residential," 770,888 ", 126.39 
32018004021787,King Abdullah Economic City,Hareer,2020,4,Residential," 301,069 ", 62.14 
32018004021785,King Abdullah Economic City,Murooj,2019,2,Residential," 690,888 ", 120.32 
32018004021784,King Abdullah Economic City,Hareer,2019,1,Residential," 321,769 ", 62.14 
32018004021780,King Abdullah Economic City,Murooj,2019,2,Residential," 740,888 ", 116.44 
32018004021779,King Abdullah Economic City,Hareer,2019,1,Residential," 321,769 ", 62.14 
32018004021773,King Abdullah Economic City,Hareer,2019,1,Residential," 321,769 ", 62.14 
32018004021772,King Abdullah Economic City,Murooj,2019,4,Residential," 780,888 ", 126.39 
32018004021766,King Abdullah Economic City,Hareer,2019,1,Residential," 321,769 ", 62.14 
32018004021762,King Abdullah Economic City,Hareer,2019,1,Residential," 311,419 ", 62.14 
32018004021761,King Abdullah Economic City,Murooj,2019,4,Residential," 780,888 ", 126.39 
32018004021756,King Abdullah Economic City,Hareer,2019,1,Residential," 311,419 ", 62.14 
32018004021754,King Abdullah Economic City,Hareer,2019,1,Residential," 311,419 ", 62.14 
32018004021753,King Abdullah Economic City,Hareer,2019,1,Residential," 311,419 ", 62.14 
32018004021752,King Abdullah Economic City,Hareer,2019,1,Residential," 311,419 ", 62.14 
32018004021751,King Abdullah Economic City,Talah,2019,2,Residential," 775,000 ", 606.80 
32018004021747,King Abdullah Economic City,Hareer,2019,1,Residential," 311,419 ", 62.14 
32018004021744,King Abdullah Economic City,Talah,2020,3,Residential," 727,000 ", 587.79 
32018004021742,King Abdullah Economic City,Hareer,2019,1,Residential," 311,419 ", 62.14 
32018004021739,King Abdullah Economic City,Talah,2019,1,Residential," 581,000 ", 477.22 
32018004021737,King Abdullah Economic City,Hareer,2019,1,Residential," 301,069 ", 62.14 
32018004021735,King Abdullah Economic City,Murooj,2019,1,Residential," 550,888 ", 98.58 
32018004021731,King Abdullah Economic City,Talah,2019,2,Residential," 478,000 ", 392.82 
32018004021730,King Abdullah Economic City,Hareer,2019,1,Residential," 301,069 ", 62.14 
32018004021729,King Abdullah Economic City,Murooj,2019,1,Residential," 580,888 ", 98.58 
32018004021728,King Abdullah Economic City,Murooj,2020,4,Residential," 810,888 ", 126.39 
32018004021727,King Abdullah Economic City,Talah,2019,1,Residential," 472,000 ", 387.16 
32018004021726,King Abdullah Economic City,Murooj,2019,2,Residential," 440,888 ", 71.17 
32018004021725,King Abdullah Economic City,Talah,2019,2,Residential," 375,000 ", 272.97 
32018004021724,King Abdullah Economic City,Murooj,2019,3,Residential," 460,888 ", 71.25 
32018004021723,King Abdullah Economic City,Hareer,2019,1,Residential," 301,069 ", 62.14 
32018004021721,King Abdullah Economic City,Talah,2019,1,Residential," 412,000 ", 334.73 
32018004021719,King Abdullah Economic City,Talah,2019,1,Residential," 483,000 ", 378.02 
32018004021706,King Abdullah Economic City,Talah,2019,1,Residential," 358,000 ", 277.33 
32018004021704,King Abdullah Economic City,Talah,2019,1,Residential," 420,000 ", 349.83 
32018004021703,King Abdullah Economic City,Talah,2019,2,Residential," 612,000 ", 533.28 
32018004021702,King Abdullah Economic City,Talah,2019,4,Residential," 458,000 ", 399.02 
32018004021701,King Abdullah Economic City,Murooj,2019,4,Residential," 440,888 ", 71.20 
32018004021700,King Abdullah Economic City,Talah,2018,4,Residential," 529,000 ", 396.26 
32018004021699,King Abdullah Economic City,Murooj,2019,1,Residential," 810,888 ", 125.84 
32018004021698,King Abdullah Economic City,Hareer,2018,4,Residential," 468,799 ", 127.09 
32018004021689,King Abdullah Economic City,Murooj,2019,1,Residential," 670,888 ", 96.05 
32018004021686,King Abdullah Economic City,Murooj,2019,4,Residential," 460,888 ", 71.25 
32018004021658,King Abdullah Economic City,Hareer,2020,1,Residential," 276,888 ", 62.14 
32018004021656,King Abdullah Economic City,Hareer,2021,3,Residential," 280,369 ", 62.14 
32018004021649,King Abdullah Economic City,Hareer,2020,3,Residential," 286,888 ", 62.14 
32018004021645,King Abdullah Economic City,Hareer,2021,3,Residential," 283,888 ", 62.14 
32018004021643,King Abdullah Economic City,Hareer,2019,1,Residential," 286,888 ", 62.14 
32018004021642,King Abdullah Economic City,Hareer,2019,1,Residential," 286,888 ", 62.14 
32018004021641,King Abdullah Economic City,Hareer,2019,1,Residential," 288,888 ", 62.14 
32018004021639,King Abdullah Economic City,Hareer,2019,1,Residential," 288,888 ", 62.14 
32018004021637,King Abdullah Economic City,Hareer,2019,1,Residential," 281,888 ", 62.14 
32018004021631,King Abdullah Economic City,Hareer,2018,4,Residential," 283,888 ", 62.14 
32018004021629,King Abdullah Economic City,Hareer,2019,1,Residential," 301,069 ", 62.14 
32018004021627,King Abdullah Economic City,Hareer,2019,1,Residential," 301,069 ", 62.14 
32018004021626,King Abdullah Economic City,Hareer,2019,1,Residential," 301,069 ", 62.14 
32018004021625,King Abdullah Economic City,Hareer,2019,1,Residential," 301,069 ", 62.14 
32018004021624,King Abdullah Economic City,Hareer,2019,4,Residential," 290,719 ", 62.14 
32018004021623,King Abdullah Economic City,Hareer,2019,1,Residential," 290,888 ", 62.14 
32018004021622,King Abdullah Economic City,Hareer,2019,1,Residential," 290,888 ", 62.14 
32018004021620,King Abdullah Economic City,Hareer,2020,2,Residential," 290,888 ", 62.14 
32018004021619,King Abdullah Economic City,Hareer,2018,4,Residential," 290,888 ", 62.14 
32018004021618,King Abdullah Economic City,Hareer,2019,1,Residential," 280,888 ", 62.14 
32018004021617,King Abdullah Economic City,Hareer,2019,1,Residential," 280,888 ", 62.14 
32018004021616,King Abdullah Economic City,Hareer,2019,4,Residential," 269,888 ", 62.14 
32018004021615,King Abdullah Economic City,Hareer,2019,4,Residential," 269,888 ", 62.14 
32018004021614,King Abdullah Economic City,Hareer,2019,4,Residential," 281,888 ", 62.14 
32018004021590,King Abdullah Economic City,Murooj,2018,4,Residential," 979,888 ", 977.79 
32018004021553,King Abdullah Economic City,Murooj,2022,2,Residential," 2,956,888 ", 692.11 
32018004021544,King Abdullah Economic City,Murooj,2019,1,Residential," 2,585,888 ", 706.97 
32018004021538,King Abdullah Economic City,Murooj,2019,2,Residential," 826,888 ", 769.54 
32018004021531,King Abdullah Economic City,Murooj,2019,3,Residential," 1,728,888 "," 1,136.26 "
32018004021525,King Abdullah Economic City,Murooj,2021,3,Residential," 1,792,888 "," 1,489.33 "
32018004021521,King Abdullah Economic City,Murooj,2019,1,Residential," 635,888 ", 426.31 
32018004021512,King Abdullah Economic City,Murooj,2019,1,Residential," 599,888 ", 427.40 
32018004021507,King Abdullah Economic City,Murooj,2018,4,Residential," 637,888 ", 427.50 
32018004021505,King Abdullah Economic City,Murooj,2019,2,Residential," 683,888 ", 449.97 
32018004021473,King Abdullah Economic City,Talah,2019,1,Residential," 505,000 ", 410.52 
32018004021471,King Abdullah Economic City,Talah,2019,1,Residential," 548,000 ", 410.45 
32018004021467,King Abdullah Economic City,Talah,2019,1,Residential," 641,000 ", 456.31 
32018004021464,King Abdullah Economic City,Talah,2019,1,Residential," 730,000 ", 508.14 
32018004021462,King Abdullah Economic City,Murooj,2018,4,Residential," 599,888 ", 427.40 
32018004021459,King Abdullah Economic City,Talah,2019,1,Residential," 507,000 ", 424.00 
32018004021458,King Abdullah Economic City,Hareer,2018,4,Residential," 276,888 ", 62.14 
32018004021457,King Abdullah Economic City,Talah,2019,1,Residential," 485,000 ", 356.84 
32018004021456,King Abdullah Economic City,Hareer,2021,3,Residential," 276,888 ", 62.14 
32018004021455,King Abdullah Economic City,Hareer,2018,4,Residential," 250,888 ", 62.14 
32018004021453,King Abdullah Economic City,Talah,2019,1,Residential," 794,000 ", 546.35 
32018004021452,King Abdullah Economic City,Hareer,2018,4,Residential," 281,888 ", 62.14 
32018004021451,King Abdullah Economic City,Talah,2018,4,Residential," 441,000 ", 336.00 
32018004021450,King Abdullah Economic City,Hareer,2018,4,Residential," 281,888 ", 62.14 
32018004021449,King Abdullah Economic City,Hareer,2019,1,Residential," 276,888 ", 62.14 
32018004021448,King Abdullah Economic City,Hareer,2018,4,Residential," 271,888 ", 62.14 
32018004021447,King Abdullah Economic City,Hareer,2019,4,Residential," 281,888 ", 62.14 
32018004021446,King Abdullah Economic City,Hareer,2018,4,Residential," 271,888 ", 62.14 
32018004021445,King Abdullah Economic City,Talah,2019,2,Residential," 699,000 ", 521.59 
32018004021443,King Abdullah Economic City,Talah,2019,2,Residential," 425,000 ", 336.00 
32018004021442,King Abdullah Economic City,Talah,2019,1,Residential," 573,200 ", 504.11 
32018004021441,King Abdullah Economic City,Talah,2022,1,Residential," 425,000 ", 336.00 
32018004021440,King Abdullah Economic City,Talah,2019,4,Residential," 430,000 ", 374.19 
32018004021437,King Abdullah Economic City,Talah,2019,1,Residential," 472,000 ", 411.14 
32018004021435,King Abdullah Economic City,Talah,2019,3,Residential," 425,000 ", 336.00 
32018004021433,King Abdullah Economic City,Talah,2020,4,Residential," 342,000 ", 272.86 
32018004021432,King Abdullah Economic City,Hareer,2019,1,Residential," 290,888 ", 62.14 
32018004021431,King Abdullah Economic City,Hareer,2018,4,Residential," 290,888 ", 62.14 
32018004021425,King Abdullah Economic City,Talah,2019,1,Residential," 489,000 ", 444.19 
32018004021422,King Abdullah Economic City,Talah,2019,3,Residential," 437,000 ", 336.00 
32018004021420,King Abdullah Economic City,Talah,2019,1,Residential," 508,000 ", 373.93 
32018004021419,King Abdullah Economic City,Talah,2019,1,Residential," 340,000 ", 276.66 
32018004021418,King Abdullah Economic City,Talah,2018,4,Residential," 570,000 ", 618.75 
32018004021417,King Abdullah Economic City,Talah,2019,1,Residential," 410,000 ", 443.04 
32018004021416,King Abdullah Economic City,Talah,2018,4,Residential," 432,000 ", 341.39 
32018004021413,King Abdullah Economic City,Talah,2019,1,Residential," 510,840 ", 415.96 
32018004021412,King Abdullah Economic City,Hareer,2019,1,Residential," 509,888 ", 127.09 
32018004021410,King Abdullah Economic City,Talah,2018,4,Residential," 510,300 ", 400.09 
32018004021406,King Abdullah Economic City,Talah,2019,1,Residential," 748,000 ", 547.57 
32018004021405,King Abdullah Economic City,Talah,2019,4,Residential," 440,000 ", 454.62 
32018004021402,King Abdullah Economic City,Talah,2019,1,Residential," 598,000 ", 464.12 
32018004021400,King Abdullah Economic City,Hareer,2019,1,Residential," 555,888 ", 127.09 
32018004021399,King Abdullah Economic City,Talah,2019,1,Residential," 473,850 ", 400.03 
32018004021397,King Abdullah Economic City,Bay La Sun,2019,2,Residential," 1,701,888 ", 120.68 
32018004021395,King Abdullah Economic City,Hareer,2020,4,Residential," 565,888 ", 127.09 
32018004021392,King Abdullah Economic City,Murooj,2019,4,Residential," 2,055,499 "," 1,961.00 "
32018004021388,King Abdullah Economic City,Hareer,2020,1,Residential," 532,888 ", 127.09 
32018004021385,King Abdullah Economic City,Hareer,2019,2,Residential," 574,888 ", 127.09 
32018004021380,King Abdullah Economic City,Hareer,2019,1,Residential," 542,888 ", 127.09 
32018004021379,King Abdullah Economic City,Hareer,2022,2,Residential," 555,279 ", 127.09 
32018004021377,King Abdullah Economic City,Hareer,2019,1,Residential," 551,888 ", 127.09 
32018004021376,King Abdullah Economic City,Hareer,2018,4,Residential," 520,888 ", 127.09 
32018004021375,King Abdullah Economic City,Hareer,2019,1,Residential," 458,900 ", 127.09 
32018004021374,King Abdullah Economic City,Hareer,2018,4,Residential," 528,888 ", 127.09 
32018004021373,King Abdullah Economic City,Hareer,2020,2,Residential," 495,888 ", 127.09 
32018004021367,King Abdullah Economic City,Hareer,2018,4,Residential," 524,430 ", 127.09 
32018004021366,King Abdullah Economic City,Hareer,2018,4,Residential," 505,730 ", 127.09 
32018004021365,King Abdullah Economic City,Hareer,2018,4,Residential," 515,080 ", 127.09 
32018004021364,King Abdullah Economic City,Hareer,2018,4,Residential," 533,780 ", 127.09 
32018004021363,King Abdullah Economic City,Hareer,2018,4,Residential," 549,881 ", 127.09 
32018004021362,King Abdullah Economic City,Hareer,2018,4,Residential," 549,881 ", 127.09 
32018004021361,King Abdullah Economic City,Hareer,2018,4,Residential," 533,780 ", 127.09 
32018004021358,King Abdullah Economic City,Hareer,2019,3,Residential," 484,099 ", 127.09 
32018004021357,King Abdullah Economic City,Hareer,2018,4,Residential," 546,888 ", 127.09 
32018004021356,King Abdullah Economic City,Hareer,2019,1,Residential," 514,888 ", 127.09 
32018004021351,King Abdullah Economic City,Talah,2018,4,Residential," 461,000 ", 360.77 
32018004021350,King Abdullah Economic City,Hareer,2019,1,Residential," 555,888 ", 127.09 
32018004021349,King Abdullah Economic City,Talah,2019,1,Residential," 489,000 ", 393.92 
32018004021347,King Abdullah Economic City,Hareer,2019,1,Residential," 523,888 ", 127.09 
32018004021345,King Abdullah Economic City,Hareer,2018,4,Residential," 528,888 ", 127.09 
32018004021344,King Abdullah Economic City,Hareer,2019,2,Residential," 485,979 ", 127.09 
32018004021343,King Abdullah Economic City,Hareer,2019,2,Residential," 515,680 ", 127.09 
32018004021342,King Abdullah Economic City,Hareer,2018,4,Residential," 537,888 ", 127.09 
32018004021341,King Abdullah Economic City,Hareer,2019,1,Residential," 565,179 ", 127.09 
32018004021340,King Abdullah Economic City,Hareer,2019,1,Residential," 575,078 ", 127.09 
32018004021339,King Abdullah Economic City,Hareer,2019,1,Residential," 545,379 ", 127.09 
32018004021338,King Abdullah Economic City,Hareer,2019,4,Residential," 505,888 ", 127.09 
32018004021337,King Abdullah Economic City,Hareer,2021,3,Residential," 546,888 ", 127.09 
32018004021335,King Abdullah Economic City,Hareer,2021,3,Residential," 523,888 ", 127.09 
32018004021334,King Abdullah Economic City,Hareer,2019,2,Residential," 565,179 ", 127.09 
32018004021333,King Abdullah Economic City,Hareer,2019,4,Residential," 575,079 ", 127.09 
32018004021328,King Abdullah Economic City,Hareer,2018,4,Residential," 717,888 ", 163.19 
32018004021325,King Abdullah Economic City,Hareer,2018,4,Residential," 550,977 ", 127.09 
32018004021324,King Abdullah Economic City,Talah,2018,4,Residential," 484,000 ", 405.00 
32018004021317,King Abdullah Economic City,Talah,2018,4,Residential," 485,000 ", 398.17 
32018004021304,King Abdullah Economic City,Murooj,2019,1,Residential," 1,399,888 "," 1,162.85 "
32018004021303,King Abdullah Economic City,Murooj,2019,4,Residential," 1,605,888 "," 1,606.84 "
32018004021297,King Abdullah Economic City,Murooj,2018,4,Residential," 1,249,888 "," 1,091.02 "
32018004021296,King Abdullah Economic City,Murooj,2019,1,Residential," 1,509,888 "," 1,039.63 "
32018004021294,King Abdullah Economic City,Talah,2019,2,Residential," 446,000 ", 376.75 
32018004021289,King Abdullah Economic City,Talah,2019,2,Residential," 480,000 ", 417.86 
32018004021285,King Abdullah Economic City,Talah,2019,1,Residential," 530,000 ", 390.00 
